field_1,haulid,region,year,yearsurv,month,stratum,lat,lon,depth,bottemp,surftemp_orig,adjSST,surftemp,sppocean,Freq,wtcpue
"2246179",NM20150401149,VIMS_NEAMAPSpring,"2015","2015","5",RI-4,41.217,-71.472,"35.2044","5.33","12.39",NA,"12.39",centropristis striata_Atl,"5405","0.691256389384147"
"2246183",NM20150401149,VIMS_NEAMAPSpring,"2015","2015","5",RI-4,41.217,-71.472,"35.2044","5.33","12.39",NA,"12.39",paralichthys dentatus_Atl,"12598","5.30924454492425"
"2246189",NM20150401149,VIMS_NEAMAPSpring,"2015","2015","5",RI-4,41.217,-71.472,"35.2044","5.33","12.39",NA,"12.39",stenotomus chrysops_Atl,"6935","0.655828469546819"
"2246200",NM20150401150,VIMS_NEAMAPSpring,"2015","2015","5",RI-4,41.245,-71.561,"29.2608","6.02","9.66",NA,"9.66",paralichthys dentatus_Atl,"12598","1.96002888367235"
"2246203",NM20150401150,VIMS_NEAMAPSpring,"2015","2015","5",RI-4,41.245,-71.561,"29.2608","6.02","9.66",NA,"9.66",centropristis striata_Atl,"5405","0.513000260481503"
"2246209",NM20150401150,VIMS_NEAMAPSpring,"2015","2015","5",RI-4,41.245,-71.561,"29.2608","6.02","9.66",NA,"9.66",stenotomus chrysops_Atl,"6935","7.95456977607175"
"2246213",NM20150901001,VIMS_NEAMAPFall,"2015","2015","10",01-2,41.049,-71.855,"18.5928","17.36","17.71",NA,"17.71",paralichthys dentatus_Atl,"12598","3.10789286477094"
"2246217",NM20150901001,VIMS_NEAMAPFall,"2015","2015","10",01-2,41.049,-71.855,"18.5928","17.36","17.71",NA,"17.71",centropristis striata_Atl,"5405","0.475034814225984"
"2246218",NM20150901001,VIMS_NEAMAPFall,"2015","2015","10",01-2,41.049,-71.855,"18.5928","17.36","17.71",NA,"17.71",stenotomus chrysops_Atl,"6935","0.120999433812279"
"2246221",NM20150901002,VIMS_NEAMAPFall,"2015","2015","10",01-2,40.997,-71.997,"13.1064","17.24","17.54",NA,"17.54",paralichthys dentatus_Atl,"12598","0.203044320514282"
"2246228",NM20150901002,VIMS_NEAMAPFall,"2015","2015","10",01-2,40.997,-71.997,"13.1064","17.24","17.54",NA,"17.54",stenotomus chrysops_Atl,"6935","0.0116692138226599"
"2246236",NM20150901003,VIMS_NEAMAPFall,"2015","2015","10",02-1,40.874,-72.358,"7.3152","17.04","16.96",NA,"16.96",paralichthys dentatus_Atl,"12598","0.517562031472032"
"2246241",NM20150901003,VIMS_NEAMAPFall,"2015","2015","10",02-1,40.874,-72.358,"7.3152","17.04","16.96",NA,"16.96",stenotomus chrysops_Atl,"6935","13.7669572766229"
"2246244",NM20150901003,VIMS_NEAMAPFall,"2015","2015","10",02-1,40.874,-72.358,"7.3152","17.04","16.96",NA,"16.96",centropristis striata_Atl,"5405","0.00385521066273394"
"2246256",NM20150901004,VIMS_NEAMAPFall,"2015","2015","10",02-1,40.987,-72.047,"9.144","17.47","17.47",NA,"17.47",stenotomus chrysops_Atl,"6935","21.5450217544872"
"2246267",NM20150901004,VIMS_NEAMAPFall,"2015","2015","10",02-1,40.987,-72.047,"9.144","17.47","17.47",NA,"17.47",paralichthys dentatus_Atl,"12598","1.39069584866095"
"2246288",NM20150901005,VIMS_NEAMAPFall,"2015","2015","10",02-2,40.859,-72.382,"11.5824","17.03","17.06",NA,"17.06",paralichthys dentatus_Atl,"12598","0.712892525553391"
"2246293",NM20150901005,VIMS_NEAMAPFall,"2015","2015","10",02-2,40.859,-72.382,"11.5824","17.03","17.06",NA,"17.06",stenotomus chrysops_Atl,"6935","0.311189182193296"
"2246299",NM20150901006,VIMS_NEAMAPFall,"2015","2015","10",02-2,40.852,-72.401,"12.192","17.05","17.27",NA,"17.27",stenotomus chrysops_Atl,"6935","2.11928369908661"
"2246303",NM20150901006,VIMS_NEAMAPFall,"2015","2015","10",02-2,40.852,-72.401,"12.192","17.05","17.27",NA,"17.27",paralichthys dentatus_Atl,"12598","1.26855210292456"
"2246318",NM20150901007,VIMS_NEAMAPFall,"2015","2015","10",02-2,40.939,-72.154,"13.716","17.16","17.18",NA,"17.18",paralichthys dentatus_Atl,"12598","0.259658941852756"
"2246324",NM20150901007,VIMS_NEAMAPFall,"2015","2015","10",02-2,40.939,-72.154,"13.716","17.16","17.18",NA,"17.18",stenotomus chrysops_Atl,"6935","1.24988372010479"
"2246330",NM20150901008,VIMS_NEAMAPFall,"2015","2015","10",03-1,40.775,-72.679,"7.62","17.38","17.45",NA,"17.45",paralichthys dentatus_Atl,"12598","1.11556552456656"
"2246345",NM20150901008,VIMS_NEAMAPFall,"2015","2015","10",03-1,40.775,-72.679,"7.62","17.38","17.45",NA,"17.45",stenotomus chrysops_Atl,"6935","1.40922822787143"
"2246353",NM20150901009,VIMS_NEAMAPFall,"2015","2015","10",03-1,40.722,-72.857,"9.4488","17.42","17.9",NA,"17.9",stenotomus chrysops_Atl,"6935","10.4204005742499"
"2246357",NM20150901009,VIMS_NEAMAPFall,"2015","2015","10",03-1,40.722,-72.857,"9.4488","17.42","17.9",NA,"17.9",paralichthys dentatus_Atl,"12598","0.755806433033567"
"2246368",NM20150901010,VIMS_NEAMAPFall,"2015","2015","10",03-2,40.619,-73.164,"17.3736","18.22","17.81",NA,"17.81",paralichthys dentatus_Atl,"12598","0.567972347776617"
"2246376",NM20150901010,VIMS_NEAMAPFall,"2015","2015","10",03-2,40.619,-73.164,"17.3736","18.22","17.81",NA,"17.81",stenotomus chrysops_Atl,"6935","2.39429722467902"
"2246380",NM20150901011,VIMS_NEAMAPFall,"2015","2015","10",03-2,40.811,-72.531,"11.8872","17.16","17.57",NA,"17.57",paralichthys dentatus_Atl,"12598","2.12207194719557"
"2246395",NM20150901011,VIMS_NEAMAPFall,"2015","2015","10",03-2,40.811,-72.531,"11.8872","17.16","17.57",NA,"17.57",stenotomus chrysops_Atl,"6935","0.976487572899536"
"2246400",NM20150901012,VIMS_NEAMAPFall,"2015","2015","10",03-2,40.639,-73.062,"12.8016","18.04","18.02",NA,"18.02",centropristis striata_Atl,"5405","0.151513978997393"
"2246407",NM20150901012,VIMS_NEAMAPFall,"2015","2015","10",03-2,40.639,-73.062,"12.8016","18.04","18.02",NA,"18.02",stenotomus chrysops_Atl,"6935","3.557320141299"
"2246410",NM20150901012,VIMS_NEAMAPFall,"2015","2015","10",03-2,40.639,-73.062,"12.8016","18.04","18.02",NA,"18.02",paralichthys dentatus_Atl,"12598","0.37797035620855"
"2246426",NM20150901013,VIMS_NEAMAPFall,"2015","2015","10",04-1,40.588,-73.441,"9.4488","18.15","18.35",NA,"18.35",stenotomus chrysops_Atl,"6935","0.0447261887123135"
"2246432",NM20150901013,VIMS_NEAMAPFall,"2015","2015","10",04-1,40.588,-73.441,"9.4488","18.15","18.35",NA,"18.35",paralichthys dentatus_Atl,"12598","0.336666220489051"
"2246454",NM20150901014,VIMS_NEAMAPFall,"2015","2015","10",04-1,40.592,-73.403,"9.7536","18.15","18.29",NA,"18.29",paralichthys dentatus_Atl,"12598","0.475034092460601"
"2246461",NM20150901014,VIMS_NEAMAPFall,"2015","2015","10",04-1,40.592,-73.403,"9.7536","18.15","18.29",NA,"18.29",stenotomus chrysops_Atl,"6935","0.698089768717469"
"2246477",NM20150901015,VIMS_NEAMAPFall,"2015","2015","10",04-2,40.602,-73.28,"14.3256","18.16","17.72",NA,"17.72",paralichthys dentatus_Atl,"12598","0.56807853117615"
"2246482",NM20150901015,VIMS_NEAMAPFall,"2015","2015","10",04-2,40.602,-73.28,"14.3256","18.16","17.72",NA,"17.72",stenotomus chrysops_Atl,"6935","4.15261069812428"
"2246507",NM20150901016,VIMS_NEAMAPFall,"2015","2015","10",04-2,40.556,-73.469,"12.8016","18.24","18.32",NA,"18.32",stenotomus chrysops_Atl,"6935","0.438969609659803"
"2246523",NM20150901017,VIMS_NEAMAPFall,"2015","2015","10",04-2,40.547,-73.604,"11.5824","18.65","18.59",NA,"18.59",stenotomus chrysops_Atl,"6935","0.188149488531628"
"2246536",NM20150901017,VIMS_NEAMAPFall,"2015","2015","10",04-2,40.547,-73.604,"11.5824","18.65","18.59",NA,"18.59",paralichthys dentatus_Atl,"12598","0.0384305338277368"
"2246545",NM20150901018,VIMS_NEAMAPFall,"2015","2015","10",05-1,40.557,-73.801,"8.8392","17.56","17.56",NA,"17.56",stenotomus chrysops_Atl,"6935","0.56856567816419"
"2246548",NM20150901018,VIMS_NEAMAPFall,"2015","2015","10",05-1,40.557,-73.801,"8.8392","17.56","17.56",NA,"17.56",paralichthys dentatus_Atl,"12598","0.908425612369225"
"2246554",NM20150901019,VIMS_NEAMAPFall,"2015","2015","10",05-1,40.396,-73.952,"10.3632","17.27","16.48",NA,"16.48",stenotomus chrysops_Atl,"6935","0.647622888708604"
"2246557",NM20150901019,VIMS_NEAMAPFall,"2015","2015","10",05-1,40.396,-73.952,"10.3632","17.27","16.48",NA,"16.48",paralichthys dentatus_Atl,"12598","0.259371355925585"
"2246576",NM20150901020,VIMS_NEAMAPFall,"2015","2015","10",05-2,40.521,-73.792,"14.9352","17.78","17.36",NA,"17.36",stenotomus chrysops_Atl,"6935","0.124068227852739"
"2246579",NM20150901020,VIMS_NEAMAPFall,"2015","2015","10",05-2,40.521,-73.792,"14.9352","17.78","17.36",NA,"17.36",paralichthys dentatus_Atl,"12598","0.152516993475023"
"2246596",NM20150901021,VIMS_NEAMAPFall,"2015","2015","10",05-2,40.281,-73.918,"16.764","17.61","17.38",NA,"17.38",paralichthys dentatus_Atl,"12598","0.464324801356962"
"2246599",NM20150901021,VIMS_NEAMAPFall,"2015","2015","10",05-2,40.281,-73.918,"16.764","17.61","17.38",NA,"17.38",stenotomus chrysops_Atl,"6935","3.39690249413778"
"2246606",NM20150901022,VIMS_NEAMAPFall,"2015","2015","10",05-2,40.44,-73.942,"10.9728","17.73","16.26",NA,"16.26",paralichthys dentatus_Atl,"12598","0.716691227638534"
"2246613",NM20150901022,VIMS_NEAMAPFall,"2015","2015","10",05-2,40.44,-73.942,"10.9728","17.73","16.26",NA,"16.26",stenotomus chrysops_Atl,"6935","4.09085892584168"
"2246619",NM20150901023,VIMS_NEAMAPFall,"2015","2015","10",06-1,39.721,-74.079,"9.4488","17.05","16.98",NA,"16.98",paralichthys dentatus_Atl,"12598","0.616952030424915"
"2246623",NM20150901023,VIMS_NEAMAPFall,"2015","2015","10",06-1,39.721,-74.079,"9.4488","17.05","16.98",NA,"16.98",stenotomus chrysops_Atl,"6935","0.340557520794553"
"2246635",NM20150901024,VIMS_NEAMAPFall,"2015","2015","10",06-1,39.657,-74.138,"12.192","15.66","15.67",NA,"15.67",paralichthys dentatus_Atl,"12598","0.0590614299088031"
"2246637",NM20150901024,VIMS_NEAMAPFall,"2015","2015","10",06-1,39.657,-74.138,"12.192","15.66","15.67",NA,"15.67",stenotomus chrysops_Atl,"6935","0.0680490388079688"
"2246657",NM20150901025,VIMS_NEAMAPFall,"2015","2015","10",06-2,40.088,-74.021,"13.1064","18.45","17.57",NA,"17.57",stenotomus chrysops_Atl,"6935","0.04897246589362"
"2246661",NM20150901025,VIMS_NEAMAPFall,"2015","2015","10",06-2,40.088,-74.021,"13.1064","18.45","17.57",NA,"17.57",paralichthys dentatus_Atl,"12598","0.587669590723439"
"2246670",NM20150901026,VIMS_NEAMAPFall,"2015","2015","10",06-2,40.11,-74.006,"16.1544","18.35","17.19",NA,"17.19",stenotomus chrysops_Atl,"6935","0.711596894591152"
"2246677",NM20150901027,VIMS_NEAMAPFall,"2015","2015","10",06-2,39.67,-74.076,"12.8016","17.16","17.08",NA,"17.08",paralichthys dentatus_Atl,"12598","0.16451667565218"
"2246689",NM20150901027,VIMS_NEAMAPFall,"2015","2015","10",06-2,39.67,-74.076,"12.8016","17.16","17.08",NA,"17.08",stenotomus chrysops_Atl,"6935","9.75809693819305"
"2246703",NM20150901028,VIMS_NEAMAPFall,"2015","2015","10",07-1,39.633,-74.169,"9.7536","16.25","16.26",NA,"16.26",stenotomus chrysops_Atl,"6935","0.0251073874344807"
"2246704",NM20150901028,VIMS_NEAMAPFall,"2015","2015","10",07-1,39.633,-74.169,"9.7536","16.25","16.26",NA,"16.26",paralichthys dentatus_Atl,"12598","0.131206347238254"
"2246735",NM20150901030,VIMS_NEAMAPFall,"2015","2015","10",07-1,39.429,-74.264,"7.9248","15.23","15.23",NA,"15.23",stenotomus chrysops_Atl,"6935","0.00410600027311471"
"2246743",NM20150901030,VIMS_NEAMAPFall,"2015","2015","10",07-1,39.429,-74.264,"7.9248","15.23","15.23",NA,"15.23",centropristis striata_Atl,"5405","0.0484508032227536"
"2246745",NM20150901030,VIMS_NEAMAPFall,"2015","2015","10",07-1,39.429,-74.264,"7.9248","15.23","15.23",NA,"15.23",paralichthys dentatus_Atl,"12598","1.04128166926189"
"2246755",NM20150901031,VIMS_NEAMAPFall,"2015","2015","10",07-1,39.407,-74.306,"8.8392","15.44","15.41",NA,"15.41",stenotomus chrysops_Atl,"6935","0.00467526231825453"
"2246767",NM20150901031,VIMS_NEAMAPFall,"2015","2015","10",07-1,39.407,-74.306,"8.8392","15.44","15.41",NA,"15.41",paralichthys dentatus_Atl,"12598","0.1799975992528"
"2246775",NM20150901032,VIMS_NEAMAPFall,"2015","2015","10",07-2,39.605,-74.092,"16.1544","16.8","16.8",NA,"16.8",stenotomus chrysops_Atl,"6935","0.0154988934952461"
"2246785",NM20150901033,VIMS_NEAMAPFall,"2015","2015","10",07-2,39.532,-74.118,"14.6304","16.93","17.01",NA,"17.01",stenotomus chrysops_Atl,"6935","11.4519428113664"
"2246790",NM20150901033,VIMS_NEAMAPFall,"2015","2015","10",07-2,39.532,-74.118,"14.6304","16.93","17.01",NA,"17.01",paralichthys dentatus_Atl,"12598","0.256341386247293"
"2246802",NM20150901034,VIMS_NEAMAPFall,"2015","2015","10",07-2,39.557,-74.153,"16.1544","16.8","16.96",NA,"16.96",stenotomus chrysops_Atl,"6935","0.15798044026161"
"2246813",NM20150901035,VIMS_NEAMAPFall,"2015","2015","10",07-2,39.485,-74.219,"14.6304","17.03","17.08",NA,"17.08",stenotomus chrysops_Atl,"6935","0.0385970513823657"
"2246814",NM20150901035,VIMS_NEAMAPFall,"2015","2015","10",07-2,39.485,-74.219,"14.6304","17.03","17.08",NA,"17.08",paralichthys dentatus_Atl,"12598","0.051736473129554"
"2246816",NM20150901035,VIMS_NEAMAPFall,"2015","2015","10",07-2,39.485,-74.219,"14.6304","17.03","17.08",NA,"17.08",centropristis striata_Atl,"5405","0.1125062987103"
"2246822",NM20150901036,VIMS_NEAMAPFall,"2015","2015","10",07-2,39.445,-74.187,"15.8496","17.11","17.09",NA,"17.09",paralichthys dentatus_Atl,"12598","2.11870444524039"
"2246824",NM20150901036,VIMS_NEAMAPFall,"2015","2015","10",07-2,39.445,-74.187,"15.8496","17.11","17.09",NA,"17.09",stenotomus chrysops_Atl,"6935","17.1431769782485"
"2246830",NM20150901037,VIMS_NEAMAPFall,"2015","2015","10",07-2,39.271,-74.349,"11.2776","16.78","16.78",NA,"16.78",stenotomus chrysops_Atl,"6935","0.00646618849166847"
"2246866",NM20150901038,VIMS_NEAMAPFall,"2015","2015","10",08-1,39.101,-74.685,"10.668","16.54","16.55",NA,"16.55",paralichthys dentatus_Atl,"12598","0.675678598170205"
"2246881",NM20150901040,VIMS_NEAMAPFall,"2015","2015","10",08-2,38.962,-74.534,"16.4592","17.46","16.86",NA,"16.86",stenotomus chrysops_Atl,"6935","0.0760505226682566"
"2246892",NM20150901041,VIMS_NEAMAPFall,"2015","2015","10",08-2,39.003,-74.533,"12.4968","16.84","16.86",NA,"16.86",paralichthys dentatus_Atl,"12598","0.244463500191007"
"2246905",NM20150901042,VIMS_NEAMAPFall,"2015","2015","10",08-2,39.068,-74.562,"14.6304","16.8","16.85",NA,"16.85",stenotomus chrysops_Atl,"6935","9.33617134104793"
"2246931",NM20150901044,VIMS_NEAMAPFall,"2015","2015","10",08-2,38.93,-74.718,"12.8016","17.01","17.05",NA,"17.05",centropristis striata_Atl,"5405","0.0588298222252698"
"2246933",NM20150901044,VIMS_NEAMAPFall,"2015","2015","10",08-2,38.93,-74.718,"12.8016","17.01","17.05",NA,"17.05",stenotomus chrysops_Atl,"6935","0.299191667317086"
"2246939",NM20150901044,VIMS_NEAMAPFall,"2015","2015","10",08-2,38.93,-74.718,"12.8016","17.01","17.05",NA,"17.05",paralichthys dentatus_Atl,"12598","0.245404401282554"
"2246947",NM20150901045,VIMS_NEAMAPFall,"2015","2015","10",08-2,38.981,-74.708,"10.9728","16.9","16.8",NA,"16.8",centropristis striata_Atl,"5405","0.0514682779004761"
"2246961",NM20150901046,VIMS_NEAMAPFall,"2015","2015","10",08-2,38.939,-74.768,"11.5824","16.73","16.74",NA,"16.74",stenotomus chrysops_Atl,"6935","0.0658681955317466"
"2246973",NM20150901047,VIMS_NEAMAPFall,"2015","2015","10",09-1,38.856,-74.904,"7.37616","17.06","17.05",NA,"17.05",stenotomus chrysops_Atl,"6935","0.426169630870551"
"2246986",NM20150901048,VIMS_NEAMAPFall,"2015","2015","10",09-1,38.844,-74.972,"9.54024","17.21","17.2",NA,"17.2",stenotomus chrysops_Atl,"6935","0.170380265138408"
"2247006",NM20150901049,VIMS_NEAMAPFall,"2015","2015","10",09-1,38.483,-75.014,"11.49096","16.76","16.72",NA,"16.72",paralichthys dentatus_Atl,"12598","0.76997125685975"
"2247023",NM20150901050,VIMS_NEAMAPFall,"2015","2015","10",09-1,38.62,-75.035,"11.8872","16.82","16.84",NA,"16.84",paralichthys dentatus_Atl,"12598","0.195256895687766"
"2247048",NM20150901052,VIMS_NEAMAPFall,"2015","2015","10",09-2,38.728,-74.848,"16.55064","17.49","17.09",NA,"17.09",stenotomus chrysops_Atl,"6935","0.051735925968628"
"2247049",NM20150901052,VIMS_NEAMAPFall,"2015","2015","10",09-2,38.728,-74.848,"16.55064","17.49","17.09",NA,"17.09",centropristis striata_Atl,"5405","0.194208706713003"
"2247059",NM20150901053,VIMS_NEAMAPFall,"2015","2015","10",09-2,38.777,-74.843,"27.2796","17.42","17.36",NA,"17.36",centropristis striata_Atl,"5405","0.119878782805843"
"2247061",NM20150901053,VIMS_NEAMAPFall,"2015","2015","10",09-2,38.777,-74.843,"27.2796","17.42","17.36",NA,"17.36",stenotomus chrysops_Atl,"6935","1.32023365377676"
"2247065",NM20150901054,VIMS_NEAMAPFall,"2015","2015","10",09-2,38.834,-74.831,"12.67968","17.3","17.47",NA,"17.47",stenotomus chrysops_Atl,"6935","0.851580679726832"
"2247075",NM20150901055,VIMS_NEAMAPFall,"2015","2015","10",09-2,38.785,-74.899,"22.098","17.48","17.13",NA,"17.13",stenotomus chrysops_Atl,"6935","0.0409685459222953"
"2247076",NM20150901055,VIMS_NEAMAPFall,"2015","2015","10",09-2,38.785,-74.899,"22.098","17.48","17.13",NA,"17.13",paralichthys dentatus_Atl,"12598","0.253336110499091"
"2247096",NM20150901057,VIMS_NEAMAPFall,"2015","2015","10",09-2,38.503,-74.934,"15.8496","16.84","16.89",NA,"16.89",paralichthys dentatus_Atl,"12598","0.184548060388323"
"2247109",NM20150901058,VIMS_NEAMAPFall,"2015","2015","10",09-2,38.593,-74.927,"17.9832","17.04","17.17",NA,"17.17",stenotomus chrysops_Atl,"6935","0.145669552200143"
"2247132",NM20150901059,VIMS_NEAMAPFall,"2015","2015","10",09-3,38.603,-74.804,"28.6512","17.76","17.32",NA,"17.32",paralichthys dentatus_Atl,"12598","0.619849376601486"
"2247134",NM20150901059,VIMS_NEAMAPFall,"2015","2015","10",09-3,38.603,-74.804,"28.6512","17.76","17.32",NA,"17.32",stenotomus chrysops_Atl,"6935","2.49393942726463"
"2247144",NM20150901059,VIMS_NEAMAPFall,"2015","2015","10",09-3,38.603,-74.804,"28.6512","17.76","17.32",NA,"17.32",centropristis striata_Atl,"5405","0.363548021467147"
"2247150",NM20150901060,VIMS_NEAMAPFall,"2015","2015","10",09-3,38.515,-74.825,"24.0792","17.65","16.98",NA,"16.98",stenotomus chrysops_Atl,"6935","2.34162524708381"
"2247158",NM20150901061,VIMS_NEAMAPFall,"2015","2015","10",09-3,38.58,-74.912,"16.4592","17.11","17.11",NA,"17.11",stenotomus chrysops_Atl,"6935","0.0827684387389401"
"2247170",NM20150901062,VIMS_NEAMAPFall,"2015","2015","10",09-3,38.704,-74.902,"25.99944","17.66","16.74",NA,"16.74",stenotomus chrysops_Atl,"6935","0.286480474820924"
"2247185",NM20150901062,VIMS_NEAMAPFall,"2015","2015","10",09-3,38.704,-74.902,"25.99944","17.66","16.74",NA,"16.74",paralichthys dentatus_Atl,"12598","1.32204892589554"
"2247206",NM20150901063,VIMS_NEAMAPFall,"2015","2015","10",09-3,38.644,-74.93,"18.288","16.93","17",NA,"17",paralichthys dentatus_Atl,"12598","0.0981351785887234"
"2247226",NM20150901064,VIMS_NEAMAPFall,"2015","2015","10",10-1,38.394,-75.05,"7.83336","16.87","16.87",NA,"16.87",paralichthys dentatus_Atl,"12598","0.0544360107064746"
"2247248",NM20150901065,VIMS_NEAMAPFall,"2015","2015","10",10-1,38.276,-75.054,"16.70304","17.21","17.15",NA,"17.15",paralichthys dentatus_Atl,"12598","0.390553604404897"
"2247256",NM20150901066,VIMS_NEAMAPFall,"2015","2015","10",10-2,38.255,-74.88,"13.80744","17.41","17.39",NA,"17.39",stenotomus chrysops_Atl,"6935","0.164464667507264"
"2247266",NM20150901066,VIMS_NEAMAPFall,"2015","2015","10",10-2,38.255,-74.88,"13.80744","17.41","17.39",NA,"17.39",paralichthys dentatus_Atl,"12598","0.060695293961014"
"2247285",NM20150901068,VIMS_NEAMAPFall,"2015","2015","10",10-2,38.254,-74.902,"20.17776","17.37","17.32",NA,"17.32",paralichthys dentatus_Atl,"12598","0.369150347429417"
"2247288",NM20150901069,VIMS_NEAMAPFall,"2015","2015","10",10-2,38.384,-74.915,"15.14856","17.18","17.17",NA,"17.17",paralichthys dentatus_Atl,"12598","0.744268966847377"
"2247307",NM20150901070,VIMS_NEAMAPFall,"2015","2015","10",10-2,38.255,-74.944,"14.9352","17.3","17.32",NA,"17.32",paralichthys dentatus_Atl,"12598","0.590693976054879"
"2247317",NM20150901071,VIMS_NEAMAPFall,"2015","2015","10",10-2,38.357,-74.993,"14.26464","17.09","17",NA,"17",paralichthys dentatus_Atl,"12598","1.02942095771357"
"2247334",NM20150901072,VIMS_NEAMAPFall,"2015","2015","10",10-2,38.397,-74.989,"15.17904","17.13","17",NA,"17",paralichthys dentatus_Atl,"12598","0.223576094699596"
"2247415",NM20150901076,VIMS_NEAMAPFall,"2015","2015","11",11-1,37.785,-75.491,"8.5344","17.05","17.04",NA,"17.04",paralichthys dentatus_Atl,"12598","0.141359236439603"
"2247452",NM20150901078,VIMS_NEAMAPFall,"2015","2015","11",11-1,37.595,-75.563,"8.5344","17.7","17.73",NA,"17.73",paralichthys dentatus_Atl,"12598","0.0277118342706115"
"2247482",NM20150901079,VIMS_NEAMAPFall,"2015","2015","10",11-2,37.945,-75.177,"14.9352","17.37","17.3",NA,"17.3",paralichthys dentatus_Atl,"12598","0.0492499418542874"
"2247490",NM20150901080,VIMS_NEAMAPFall,"2015","2015","10",11-2,37.816,-75.276,"12.192","17.24","17.23",NA,"17.23",paralichthys dentatus_Atl,"12598","0.173763519578891"
"2247512",NM20150901081,VIMS_NEAMAPFall,"2015","2015","11",11-2,37.766,-75.352,"13.89888","17.15","17.13",NA,"17.13",paralichthys dentatus_Atl,"12598","0.0933868455522822"
"2247586",NM20150901086,VIMS_NEAMAPFall,"2015","2015","11",11-2,37.679,-75.465,"15.24","17.53","17.54",NA,"17.54",paralichthys dentatus_Atl,"12598","0.577467113132414"
"2247614",NM20150901087,VIMS_NEAMAPFall,"2015","2015","11",12-1,37.532,-75.593,"7.0104","17.65","17.73",NA,"17.73",paralichthys dentatus_Atl,"12598","0.164673822226215"
"2247647",NM20150901088,VIMS_NEAMAPFall,"2015","2015","11",12-1,37.442,-75.606,"9.144","17.85","17.89",NA,"17.89",paralichthys dentatus_Atl,"12598","0.374172807511427"
"2247657",NM20150901089,VIMS_NEAMAPFall,"2015","2015","11",12-1,37.279,-75.694,"7.9248","17.94","17.95",NA,"17.95",paralichthys dentatus_Atl,"12598","0.52467153887183"
